method,segment_number,start_index,end_index_exclusive,end_index_inclusive,start_time,end_time,length_samples,length_hours,cluster,operation_id,pca_1,pca_2
SlidingWindowSymmetricKL,13,2353,2625,2624,2020-01-17 08:20:00,2020-01-19 05:30:00,272,45.333333333333336,1,OP_002,-12.111517382738079,-2.893649155211042
SlidingWindowSymmetricKL,14,2625,2928,2927,2020-01-19 05:40:00,2020-01-21 08:00:00,303,50.5,1,OP_002,-14.924285610473701,-5.544530504228111
SlidingWindowSymmetricKL,15,2928,3123,3122,2020-01-21 08:10:00,2020-01-22 16:30:00,195,32.5,1,OP_002,-14.925853905637712,-11.041246391325167
SlidingWindowSymmetricKL,16,3123,3360,3359,2020-01-22 16:40:00,2020-01-24 08:00:00,237,39.5,1,OP_002,-14.101203200768294,-6.1305018607704636
SlidingWindowSymmetricKL,17,3360,3559,3558,2020-01-24 08:10:00,2020-01-25 17:10:00,199,33.166666666666664,1,OP_002,-14.42211126424395,-11.243814098695571
SlidingWindowSymmetricKL,18,3559,3741,3740,2020-01-25 17:20:00,2020-01-26 23:30:00,182,30.33333333333333,1,OP_002,-15.61464896496027,-11.019113490553256
SlidingWindowSymmetricKL,19,3741,3900,3899,2020-01-26 23:40:00,2020-01-28 02:00:00,159,26.5,1,OP_002,-10.525922910007203,-8.03540669054184
SlidingWindowSymmetricKL,20,3900,4224,4223,2020-01-28 02:10:00,2020-01-30 08:00:00,324,54.0,1,OP_002,-16.649957534343965,7.553477701753064
SlidingWindowSymmetricKL,21,4224,4368,4367,2020-01-30 08:10:00,2020-01-31 08:00:00,144,24.0,1,OP_002,-14.981782114479879,9.602957482598256
SlidingWindowSymmetricKL,22,4368,4512,4511,2020-01-31 08:10:00,2020-02-01 08:00:00,144,24.0,1,OP_002,-3.7706645333005504,4.472161579074992
SlidingWindowSymmetricKL,23,4512,4677,4676,2020-02-01 08:10:00,2020-02-02 11:30:00,165,27.5,1,OP_002,-9.713121196026314,7.511323125412056
SlidingWindowSymmetricKL,24,4677,4890,4889,2020-02-02 11:40:00,2020-02-03 23:00:00,213,35.5,1,OP_002,-6.919352817696461,11.924599996962256
SlidingWindowSymmetricKL,25,4890,5145,5144,2020-02-03 23:10:00,2020-02-05 17:30:00,255,42.5,1,OP_002,-17.52849083188466,10.829764428761354
SlidingWindowSymmetricKL,26,5145,5518,5517,2020-02-05 17:40:00,2020-02-08 07:40:00,373,62.16666666666666,1,OP_002,-15.20180378648461,-7.688098762126058
SlidingWindowSymmetricKL,27,5518,5778,5777,2020-02-08 07:50:00,2020-02-10 03:00:00,260,43.333333333333336,1,OP_002,-8.616296445722563,-4.600702873791637
SlidingWindowSymmetricKL,28,5778,5933,5932,2020-02-10 03:10:00,2020-02-11 04:50:00,155,25.83333333333333,1,OP_002,-12.614988523418969,11.139935348310763
SlidingWindowSymmetricKL,29,5933,6093,6092,2020-02-11 05:00:00,2020-02-12 07:30:00,160,26.666666666666668,1,OP_002,-8.969677654045613,-1.7581741046401542
SlidingWindowSymmetricKL,30,6093,6369,6368,2020-02-12 07:40:00,2020-02-14 05:30:00,276,46.0,1,OP_002,-10.352509716244928,4.54014272579136
SlidingWindowSymmetricKL,31,6369,6586,6585,2020-02-14 05:40:00,2020-02-15 17:40:00,217,36.16666666666666,1,OP_002,-7.978400339106541,-6.72829499702677
SlidingWindowSymmetricKL,32,6586,6800,6799,2020-02-15 17:50:00,2020-02-17 05:20:00,214,35.666666666666664,1,OP_002,-4.55055770771611,2.0161037690124295
SlidingWindowSymmetricKL,33,6800,6955,6954,2020-02-17 05:30:00,2020-02-18 07:10:00,155,25.83333333333333,1,OP_002,-5.344568445022368,5.952925465238769
SlidingWindowSymmetricKL,34,6955,7134,7133,2020-02-18 07:20:00,2020-02-19 13:00:00,179,29.83333333333333,1,OP_002,-7.975455784397103,7.873098374401265
SlidingWindowSymmetricKL,35,7134,7371,7370,2020-02-19 13:10:00,2020-02-21 04:30:00,237,39.5,1,OP_002,-12.850125533669235,1.0512256107002902
SlidingWindowSymmetricKL,36,7371,7529,7528,2020-02-21 04:40:00,2020-02-22 06:50:00,158,26.33333333333333,1,OP_002,-6.274815723839909,2.7268427742740027
SlidingWindowSymmetricKL,37,7529,7763,7762,2020-02-22 07:00:00,2020-02-23 21:50:00,234,39.0,1,OP_002,-10.692340112473719,10.611707516386298
SlidingWindowSymmetricKL,38,7763,8056,8055,2020-02-23 22:00:00,2020-02-25 22:40:00,293,48.833333333333336,1,OP_002,-11.651969575545264,3.3412353610856123
SlidingWindowSymmetricKL,39,8056,8309,8308,2020-02-25 22:50:00,2020-02-27 16:50:00,253,42.16666666666666,1,OP_002,-11.613274566547734,5.601574699189996
SlidingWindowSymmetricKL,40,8309,8489,8488,2020-02-27 17:00:00,2020-02-28 22:50:00,180,30.0,1,OP_002,-11.114369200913782,8.881234659257789
SlidingWindowSymmetricKL,41,8489,8635,8634,2020-02-28 23:00:00,2020-02-29 23:10:00,146,24.33333333333333,1,OP_002,-8.799198279418905,-1.0782298954979852
SlidingWindowSymmetricKL,42,8635,8826,8825,2020-02-29 23:20:00,2020-03-02 07:00:00,191,31.83333333333333,1,OP_002,-3.9717148014783543,7.240699958755825
SlidingWindowSymmetricKL,43,8826,8996,8995,2020-03-02 07:10:00,2020-03-03 11:20:00,170,28.33333333333333,1,OP_002,-2.925621592994727,7.425244980420422
SlidingWindowSymmetricKL,44,8996,9181,9180,2020-03-03 11:30:00,2020-03-04 18:10:00,185,30.83333333333333,1,OP_002,-7.169247508699911,-8.061841560108595
SlidingWindowSymmetricKL,45,9181,9331,9330,2020-03-04 18:20:00,2020-03-05 19:10:00,150,25.0,1,OP_002,-2.578490518895714,-8.774469118194881
SlidingWindowSymmetricKL,46,9331,9557,9556,2020-03-05 19:20:00,2020-03-07 08:50:00,226,37.66666666666666,1,OP_002,-11.542709949072684,6.797126848723359
SlidingWindowSymmetricKL,47,9557,9834,9833,2020-03-07 09:00:00,2020-03-09 07:00:00,277,46.16666666666666,1,OP_002,-9.544226459124875,-0.48591830713782846
SlidingWindowSymmetricKL,48,9834,10052,10051,2020-03-09 07:10:00,2020-03-10 19:20:00,218,36.333333333333336,1,OP_002,-7.9722670416660595,4.098384218419692
SlidingWindowSymmetricKL,49,10052,10223,10222,2020-03-10 19:30:00,2020-03-11 23:50:00,171,28.5,1,OP_002,-14.26564345132486,12.963857842925204
SlidingWindowSymmetricKL,50,10223,10477,10476,2020-03-12 00:00:00,2020-03-13 18:10:00,254,42.333333333333336,1,OP_002,-5.091526575011794,4.7169087004401264
SlidingWindowSymmetricKL,51,10477,10623,10622,2020-03-13 18:20:00,2020-03-14 18:30:00,146,24.33333333333333,1,OP_002,-1.5643315689629889,1.2332260911182023
SlidingWindowSymmetricKL,52,10623,10767,10766,2020-03-14 18:40:00,2020-03-15 18:30:00,144,24.0,1,OP_002,0.83258442464474,-10.411620982869394
SlidingWindowSymmetricKL,53,10767,10911,10910,2020-03-15 18:40:00,2020-03-16 18:30:00,144,24.0,1,OP_002,-2.0706654617579487,-11.18356260296881
SlidingWindowSymmetricKL,54,10911,11126,11125,2020-03-16 18:40:00,2020-03-18 06:20:00,215,35.833333333333336,1,OP_002,-8.241317276201995,-5.9402613908348325
SlidingWindowSymmetricKL,55,11126,11270,11269,2020-03-18 06:30:00,2020-03-19 06:20:00,144,24.0,0,OP_001,1.619673615803292,-10.362247790682781
SlidingWindowSymmetricKL,56,11270,11532,11531,2020-03-19 06:30:00,2020-03-21 02:00:00,262,43.66666666666666,1,OP_002,-4.242500921196595,-2.132816321754754
SlidingWindowSymmetricKL,57,11532,11776,11775,2020-03-21 02:10:00,2020-03-22 18:40:00,244,40.66666666666666,1,OP_002,-9.773289168112951,-0.3785424441924351
SlidingWindowSymmetricKL,58,11776,11920,11919,2020-03-22 18:50:00,2020-03-23 18:40:00,144,24.0,1,OP_002,-1.2723910616537892,-10.057655374895342
SlidingWindowSymmetricKL,59,11920,12132,12131,2020-03-23 18:50:00,2020-03-25 06:00:00,212,35.333333333333336,1,OP_002,-2.8262739261198537,-9.906659023175171
SlidingWindowSymmetricKL,60,12132,12276,12275,2020-03-25 06:10:00,2020-03-26 06:00:00,144,24.0,1,OP_002,-1.3024347880989853,-8.309812195931789
SlidingWindowSymmetricKL,61,12276,12497,12496,2020-03-26 06:10:00,2020-03-27 18:50:00,221,36.833333333333336,1,OP_002,-3.1981370380175544,-14.378269141137384
SlidingWindowSymmetricKL,62,12497,12641,12640,2020-03-27 19:00:00,2020-03-28 18:50:00,144,24.0,1,OP_002,0.21115219908010494,-9.634983978482275
SlidingWindowSymmetricKL,63,12641,12796,12795,2020-03-28 19:00:00,2020-03-29 20:40:00,155,25.83333333333333,1,OP_002,-12.741974682006877,4.829657996983944
SlidingWindowSymmetricKL,64,12796,12998,12997,2020-03-29 20:50:00,2020-03-31 06:20:00,202,33.666666666666664,1,OP_002,-6.0614580993805065,-2.622486624476487
SlidingWindowSymmetricKL,65,12998,13217,13216,2020-03-31 06:30:00,2020-04-01 18:50:00,219,36.5,1,OP_002,-1.7054553143179456,-12.535876653147056
SlidingWindowSymmetricKL,66,13217,13362,13361,2020-04-01 19:00:00,2020-04-02 19:00:00,145,24.166666666666668,1,OP_002,-1.2432718382890584,-18.37873489732121
SlidingWindowSymmetricKL,67,13362,13714,13713,2020-04-02 19:10:00,2020-04-05 05:40:00,352,58.66666666666666,1,OP_002,-5.385370856259172,-3.017345963584426
SlidingWindowSymmetricKL,68,13714,13858,13857,2020-04-05 05:50:00,2020-04-06 05:40:00,144,24.0,0,OP_001,1.5005868366850486,-15.935858649283848
SlidingWindowSymmetricKL,69,13858,14171,14170,2020-04-06 05:50:00,2020-04-08 09:50:00,313,52.16666666666666,0,OP_001,6.817665505100248,-10.278112714877837
SlidingWindowSymmetricKL,70,14171,14371,14370,2020-04-08 10:00:00,2020-04-09 19:10:00,200,33.333333333333336,0,OP_001,9.204719616840078,-10.405100426552927
SlidingWindowSymmetricKL,71,14371,14576,14575,2020-04-09 19:20:00,2020-04-11 05:20:00,205,34.166666666666664,0,OP_001,2.3468627598174363,-10.14679445612232
SlidingWindowSymmetricKL,72,14576,14720,14719,2020-04-11 05:30:00,2020-04-12 05:20:00,144,24.0,0,OP_001,3.5795794470058544,-13.026188746593652
SlidingWindowSymmetricKL,73,14720,14948,14947,2020-04-12 05:30:00,2020-04-13 19:20:00,228,38.0,0,OP_001,3.6133879656627177,-3.892849254593513
SlidingWindowSymmetricKL,74,14948,15092,15091,2020-04-13 19:30:00,2020-04-14 19:20:00,144,24.0,1,OP_002,-2.4350795902377738,-3.656363811337602
SlidingWindowSymmetricKL,75,15092,15379,15378,2020-04-14 19:30:00,2020-04-16 19:10:00,287,47.833333333333336,0,OP_001,3.70166708338676,-16.96245699749958
SlidingWindowSymmetricKL,76,15379,15667,15666,2020-04-16 19:20:00,2020-04-18 19:10:00,288,48.0,0,OP_001,4.249318348104933,-14.107131789159753
SlidingWindowSymmetricKL,77,15667,15871,15870,2020-04-18 19:20:00,2020-04-20 05:10:00,204,34.0,1,OP_002,-0.2443417735751126,3.3204382525823988
SlidingWindowSymmetricKL,78,15871,16158,16157,2020-04-20 05:20:00,2020-04-22 05:00:00,287,47.833333333333336,1,OP_002,0.6338232613149031,-8.971290437148053
SlidingWindowSymmetricKL,79,16158,16389,16388,2020-04-22 05:10:00,2020-04-23 19:30:00,231,38.5,0,OP_001,5.58870931585905,-11.85521301465979
SlidingWindowSymmetricKL,80,16389,16533,16532,2020-04-23 19:40:00,2020-04-24 19:30:00,144,24.0,0,OP_001,5.987475807728624,-14.474978107664265
SlidingWindowSymmetricKL,81,16533,16678,16677,2020-04-24 19:40:00,2020-04-25 19:40:00,145,24.166666666666668,1,OP_002,-3.7526762579075013,-2.818223628920249
SlidingWindowSymmetricKL,82,16678,16822,16821,2020-04-25 19:50:00,2020-04-26 19:40:00,144,24.0,0,OP_001,9.31672786651439,-10.718280546978303
SlidingWindowSymmetricKL,83,16822,17115,17114,2020-04-26 19:50:00,2020-04-28 20:30:00,293,48.833333333333336,0,OP_001,8.51835968387774,-4.801315863471599
SlidingWindowSymmetricKL,84,17115,17312,17311,2020-04-28 20:40:00,2020-04-30 05:20:00,197,32.833333333333336,0,OP_001,5.661324219225086,3.382992026134993
SlidingWindowSymmetricKL,85,17312,17498,17497,2020-04-30 05:30:00,2020-05-01 12:20:00,186,31.0,1,OP_002,1.5940148507730048,4.569494194272169
SlidingWindowSymmetricKL,86,17498,17657,17656,2020-05-01 12:30:00,2020-05-02 14:50:00,159,26.5,1,OP_002,-3.093970032613281,2.443008503966101
SlidingWindowSymmetricKL,87,17657,17958,17957,2020-05-02 15:00:00,2020-05-04 17:00:00,301,50.16666666666666,1,OP_002,-1.0112416038803336,2.2388677933196846
SlidingWindowSymmetricKL,88,17958,18119,18118,2020-05-04 17:10:00,2020-05-05 19:50:00,161,26.83333333333333,0,OP_001,4.516656698048688,-3.594608951634984
SlidingWindowSymmetricKL,89,18119,18263,18262,2020-05-05 20:00:00,2020-05-06 19:50:00,144,24.0,0,OP_001,2.7305443585589946,-16.124761830210385
SlidingWindowSymmetricKL,90,18263,18407,18406,2020-05-06 20:00:00,2020-05-07 19:50:00,144,24.0,0,OP_001,12.167722855147934,-8.054366896831285
SlidingWindowSymmetricKL,91,18407,18551,18550,2020-05-07 20:00:00,2020-05-08 19:50:00,144,24.0,0,OP_001,8.65007240209281,-15.925230044042817
SlidingWindowSymmetricKL,92,18551,18809,18808,2020-05-08 20:00:00,2020-05-10 14:50:00,258,43.0,0,OP_001,7.6180981752481385,-8.912288245097788
SlidingWindowSymmetricKL,93,18809,18974,18973,2020-05-10 15:00:00,2020-05-11 18:20:00,165,27.5,1,OP_002,-4.9818386216212405,8.466621937370434
SlidingWindowSymmetricKL,94,18974,19180,19179,2020-05-11 18:30:00,2020-05-13 04:40:00,206,34.333333333333336,1,OP_002,-0.22635932918567292,-5.620932144282089
SlidingWindowSymmetricKL,95,19180,19467,19466,2020-05-13 04:50:00,2020-05-15 04:30:00,287,47.833333333333336,1,OP_002,0.7812408379037878,-4.6553265938972155
SlidingWindowSymmetricKL,96,19467,19704,19703,2020-05-15 04:40:00,2020-05-16 20:00:00,237,39.5,0,OP_001,6.653523984635107,-12.16891129300083
SlidingWindowSymmetricKL,97,19704,19849,19848,2020-05-16 20:10:00,2020-05-17 20:10:00,145,24.166666666666668,0,OP_001,6.540083257359792,-8.620235896562775
SlidingWindowSymmetricKL,98,19849,20042,20041,2020-05-17 20:20:00,2020-05-19 04:20:00,193,32.166666666666664,0,OP_001,6.871068626362897,-11.366998069962316
SlidingWindowSymmetricKL,99,20042,20218,20217,2020-05-19 04:30:00,2020-05-20 09:40:00,176,29.33333333333333,0,OP_001,8.825029502201698,-3.7246261631469895
SlidingWindowSymmetricKL,100,20218,20425,20424,2020-05-20 09:50:00,2020-05-21 20:10:00,207,34.5,0,OP_001,10.583312338432366,-2.5366196552349236
SlidingWindowSymmetricKL,101,20425,20575,20574,2020-05-21 20:20:00,2020-05-22 21:10:00,150,25.0,0,OP_001,6.320554115698401,-4.504104953063066
SlidingWindowSymmetricKL,102,20575,20761,20760,2020-05-22 21:20:00,2020-05-24 04:10:00,186,31.0,1,OP_002,-2.979425375605369,13.01057541707566
SlidingWindowSymmetricKL,103,20761,20908,20907,2020-05-24 04:20:00,2020-05-25 04:40:00,147,24.5,0,OP_001,8.51508754236519,6.028842597189735
SlidingWindowSymmetricKL,104,20908,21146,21145,2020-05-25 04:50:00,2020-05-26 20:20:00,238,39.66666666666666,0,OP_001,4.96431556385529,-2.9654790849572294
SlidingWindowSymmetricKL,105,21146,21340,21339,2020-05-26 20:30:00,2020-05-28 04:40:00,194,32.333333333333336,0,OP_001,10.01288071053956,0.0050554325285824386
SlidingWindowSymmetricKL,106,21340,21615,21614,2020-05-28 04:50:00,2020-05-30 04:00:00,275,45.833333333333336,0,OP_001,9.24546485008498,-1.7435752335079642
SlidingWindowSymmetricKL,107,21615,21857,21856,2020-05-30 04:10:00,2020-05-31 20:20:00,242,40.333333333333336,0,OP_001,6.656512173351572,-3.2174968996391238
SlidingWindowSymmetricKL,108,21857,22001,22000,2020-05-31 20:30:00,2020-06-01 20:20:00,144,24.0,0,OP_001,12.153444581433899,-9.403897068375924
SlidingWindowSymmetricKL,109,22001,22268,22267,2020-06-01 20:30:00,2020-06-03 16:50:00,267,44.5,0,OP_001,12.76271601932751,-1.4815318078101642
SlidingWindowSymmetricKL,110,22268,22437,22436,2020-06-03 17:00:00,2020-06-04 21:00:00,169,28.166666666666668,1,OP_002,-0.7543020425684329,2.22022266280423
SlidingWindowSymmetricKL,111,22437,22581,22580,2020-06-04 21:10:00,2020-06-05 21:00:00,144,24.0,0,OP_001,5.723562132135201,12.151736908043748
SlidingWindowSymmetricKL,112,22581,22766,22765,2020-06-05 21:10:00,2020-06-07 03:50:00,185,30.83333333333333,0,OP_001,2.1388119036814572,5.99691248378861
SlidingWindowSymmetricKL,113,22766,22911,22910,2020-06-07 04:00:00,2020-06-08 04:00:00,145,24.166666666666668,0,OP_001,5.050757469839391,5.769929585815226
SlidingWindowSymmetricKL,114,22911,23122,23121,2020-06-08 04:10:00,2020-06-09 15:10:00,211,35.166666666666664,0,OP_001,10.905722570509488,-2.523421325036153
SlidingWindowSymmetricKL,115,23122,23334,23333,2020-06-09 15:20:00,2020-06-11 02:30:00,212,35.333333333333336,0,OP_001,3.4314770649733406,14.239017147417645
SlidingWindowSymmetricKL,116,23334,23490,23489,2020-06-11 02:40:00,2020-06-12 04:30:00,156,26.0,1,OP_002,-4.189298045204839,5.619364249362955
SlidingWindowSymmetricKL,117,23490,23774,23773,2020-06-12 04:40:00,2020-06-14 03:50:00,284,47.333333333333336,0,OP_001,19.561464744272406,5.12321427997606
SlidingWindowSymmetricKL,118,23774,23939,23938,2020-06-14 04:00:00,2020-06-15 07:20:00,165,27.5,1,OP_002,0.8308769706103646,10.585356516354743
SlidingWindowSymmetricKL,119,23939,24160,24159,2020-06-15 07:30:00,2020-06-16 20:10:00,221,36.833333333333336,0,OP_001,10.82717116840274,9.3263202806941
SlidingWindowSymmetricKL,120,24160,24362,24361,2020-06-16 20:20:00,2020-06-18 05:50:00,202,33.666666666666664,0,OP_001,16.56215680738005,4.470922632225896
SlidingWindowSymmetricKL,121,24362,24584,24583,2020-06-18 06:00:00,2020-06-19 18:50:00,222,37.0,0,OP_001,10.465878138068812,8.175290700866594
SlidingWindowSymmetricKL,122,24584,24739,24738,2020-06-19 19:00:00,2020-06-20 20:40:00,155,25.83333333333333,0,OP_001,9.599143674627383,11.431799366997778
SlidingWindowSymmetricKL,123,24739,24883,24882,2020-06-20 20:50:00,2020-06-21 20:40:00,144,24.0,0,OP_001,16.806206008647095,3.545658166660234
SlidingWindowSymmetricKL,124,24883,25071,25070,2020-06-21 20:50:00,2020-06-23 04:00:00,188,31.33333333333333,0,OP_001,10.238231413095843,-5.698779672839954
SlidingWindowSymmetricKL,125,25071,25215,25214,2020-06-23 04:10:00,2020-06-24 04:00:00,144,24.0,0,OP_001,14.894043941332887,-5.693870591702264
SlidingWindowSymmetricKL,126,25215,25458,25457,2020-06-24 04:10:00,2020-06-25 20:30:00,243,40.5,0,OP_001,17.303586580448655,1.0273347768638534
SlidingWindowSymmetricKL,127,25458,25725,25724,2020-06-25 20:40:00,2020-06-27 17:00:00,267,44.5,0,OP_001,18.614650063179102,-1.154226067259082
SlidingWindowSymmetricKL,128,25725,25936,25935,2020-06-27 17:10:00,2020-06-29 04:10:00,211,35.166666666666664,0,OP_001,8.672152740051002,8.549156489575726
SlidingWindowSymmetricKL,129,25936,26080,26079,2020-06-29 04:20:00,2020-06-30 04:10:00,144,24.0,0,OP_001,12.823370749569337,4.587352332960812
SlidingWindowSymmetricKL,130,26080,26224,26223,2020-06-30 04:20:00,2020-07-01 04:10:00,144,24.0,0,OP_001,14.158328897809032,5.130845058279781
SlidingWindowSymmetricKL,131,26224,26463,26462,2020-07-01 04:20:00,2020-07-02 20:00:00,239,39.833333333333336,0,OP_001,18.199376606891693,9.396868134854968
SlidingWindowSymmetricKL,132,26463,26610,26609,2020-07-02 20:10:00,2020-07-03 20:30:00,147,24.5,0,OP_001,15.437284906058334,7.126926762500586
SlidingWindowSymmetricKL,133,26610,26754,26753,2020-07-03 20:40:00,2020-07-04 20:30:00,144,24.0,0,OP_001,18.543159919582187,1.4005799710093063
SlidingWindowSymmetricKL,134,26754,26944,26943,2020-07-04 20:40:00,2020-07-06 04:10:00,190,31.666666666666668,0,OP_001,7.400668372018229,4.250827692889184
SlidingWindowSymmetricKL,135,26944,27089,27088,2020-07-06 04:20:00,2020-07-07 04:20:00,145,24.166666666666668,0,OP_001,12.951287726078105,4.462084854020736
SlidingWindowSymmetricKL,136,27089,27297,27296,2020-07-07 04:30:00,2020-07-08 15:00:00,208,34.666666666666664,0,OP_001,9.85686076244458,12.245098663980833
SlidingWindowSymmetricKL,137,27297,27521,27520,2020-07-08 15:10:00,2020-07-10 04:20:00,224,37.333333333333336,0,OP_001,7.373675819058551,2.3931948140975035
SlidingWindowSymmetricKL,138,27521,27666,27665,2020-07-10 04:30:00,2020-07-11 04:30:00,145,24.166666666666668,0,OP_001,11.416052920479016,1.7083489877709526
SlidingWindowSymmetricKL,139,27666,27906,27905,2020-07-11 04:40:00,2020-07-12 20:30:00,240,40.0,0,OP_001,14.339124752192793,-1.8730532321187139
SlidingWindowSymmetricKL,140,27906,28050,28049,2020-07-12 20:40:00,2020-07-13 20:30:00,144,24.0,0,OP_001,17.797214907515478,-6.369888692843801
SlidingWindowSymmetricKL,141,28050,28335,28334,2020-07-13 20:40:00,2020-07-15 20:00:00,285,47.5,0,OP_001,11.467731172622994,6.3454733242306185
SlidingWindowSymmetricKL,142,28335,28530,28529,2020-07-15 20:10:00,2020-07-17 04:30:00,195,32.5,0,OP_001,9.016738576950539,5.355438707641315
SlidingWindowSymmetricKL,143,28530,28769,28768,2020-07-17 04:40:00,2020-07-18 20:20:00,239,39.833333333333336,0,OP_001,16.1485096839323,-2.402582027691806
SlidingWindowSymmetricKL,144,28769,28962,28961,2020-07-18 20:30:00,2020-07-20 04:30:00,193,32.166666666666664,0,OP_001,14.922386353309093,-3.8912371030497317
SlidingWindowSymmetricKL,145,28962,29201,29200,2020-07-20 04:40:00,2020-07-21 20:20:00,239,39.833333333333336,0,OP_001,13.199902495621357,3.3109704495821215
SlidingWindowSymmetricKL,146,29201,29395,29394,2020-07-21 20:30:00,2020-07-23 04:40:00,194,32.333333333333336,0,OP_001,12.589533756854589,-2.4890221627328866
SlidingWindowSymmetricKL,147,29395,29632,29631,2020-07-23 04:50:00,2020-07-24 20:10:00,237,39.5,0,OP_001,18.271851150344265,-1.7947533673451443
SlidingWindowSymmetricKL,148,29632,29830,29829,2020-07-24 20:20:00,2020-07-26 05:10:00,198,33.0,0,OP_001,12.361904674617476,1.0295070683505416
SlidingWindowSymmetricKL,149,29830,30064,30063,2020-07-26 05:20:00,2020-07-27 20:10:00,234,39.0,0,OP_001,19.05420335624748,7.99367573215833
SlidingWindowSymmetricKL,150,30064,30258,30257,2020-07-27 20:20:00,2020-07-29 04:30:00,194,32.333333333333336,0,OP_001,11.409367378251321,4.259624631962598
SlidingWindowSymmetricKL,151,30258,30403,30402,2020-07-29 04:40:00,2020-07-30 04:40:00,145,24.166666666666668,0,OP_001,15.136151914732219,1.7758143044564392
SlidingWindowSymmetricKL,152,30403,30547,30546,2020-07-30 04:50:00,2020-07-31 04:40:00,144,24.0,0,OP_001,16.34601747649853,-4.568027627376576
SlidingWindowSymmetricKL,153,30547,30691,30690,2020-07-31 04:50:00,2020-08-01 04:40:00,144,24.0,0,OP_001,17.653219051877258,-3.460135992736517
SlidingWindowSymmetricKL,154,30691,30914,30913,2020-08-01 04:50:00,2020-08-02 17:50:00,223,37.16666666666666,0,OP_001,21.827202623465794,7.075902689420363
SlidingWindowSymmetricKL,155,30914,31071,31070,2020-08-02 18:00:00,2020-08-03 20:00:00,157,26.166666666666668,0,OP_001,11.680129892772275,11.556540844318352
SlidingWindowSymmetricKL,156,31071,31358,31357,2020-08-03 20:10:00,2020-08-05 19:50:00,287,47.833333333333336,0,OP_001,14.5842443168584,-1.4591827717322343
SlidingWindowSymmetricKL,157,31358,31556,31555,2020-08-05 20:00:00,2020-08-07 04:50:00,198,33.0,0,OP_001,18.009627291285177,-2.402045642373724
SlidingWindowSymmetricKL,158,31556,31790,31789,2020-08-07 05:00:00,2020-08-08 19:50:00,234,39.0,0,OP_001,26.39770628759537,-3.752700300133081
SlidingWindowSymmetricKL,159,31790,32039,32038,2020-08-08 20:00:00,2020-08-10 13:20:00,249,41.5,0,OP_001,20.100720293669937,8.51257675974368
SlidingWindowSymmetricKL,160,32039,32221,32220,2020-08-10 13:30:00,2020-08-11 19:40:00,182,30.33333333333333,0,OP_001,23.66620049965979,6.066025658921517
SlidingWindowSymmetricKL,161,32221,32365,32364,2020-08-11 19:50:00,2020-08-12 19:40:00,144,24.0,0,OP_001,23.444974033551038,4.351289389528904
SlidingWindowSymmetricKL,162,32365,32722,32721,2020-08-12 19:50:00,2020-08-15 07:10:00,357,59.5,0,OP_001,13.581077323465978,8.504808530783508
SlidingWindowSymmetricKL,163,32722,32873,32872,2020-08-15 07:20:00,2020-08-16 08:20:00,151,25.166666666666668,0,OP_001,5.419247264285002,10.369946762726387
SlidingWindowSymmetricKL,164,32873,33077,33076,2020-08-16 08:30:00,2020-08-17 18:20:00,204,34.0,0,OP_001,16.88662579350438,7.741835544581195
